freebaseID,name
/m/0j7k8sz,Kaningi people
/m/0464cyh,Old Yishuv
/m/04t4kb,Dorobo peoples
/m/0ffjjz,Belgian Americans
/m/027vy0s,White Latin American
/m/0c_rz1,Otoro Nuba people
/m/0630y8,Tallensi
/m/03qjcz_,Latobici
/m/01j5gc,Georgian Jews
/m/04kdxw,Mpongwe people
/m/0285349,Coracenses
/m/028537d,Corpicenses
/m/0ffjqy,Croatian Americans
/m/04d7pb,Skagit
/m/02zb5f,Afro Latin Americans
/m/09djxt,Tekna
/m/0f4f42,Afro Argentines
/m/02qqcfl,Isoko people
/m/03csclk,Khuen people
/m/012zv4m1,Copts in Australia
/m/012wq9fl,Kurdish Jews in Israel
/m/0134dttr,Aigosages
/m/012whntc,Lebanese people in Cyprus
/m/0131vh_t,Czechs in France
/m/010rhhj5,Peruvians in France
/m/012hpgk_,Serbs in Norway
/m/047scfc,Bundjalung
/m/0320dm,Dom people
/m/01tyl3,Vietnamese Americans
/m/04lg7j6,Armenians in France
/m/0h641wp,Brazilians in Suriname
/m/04_dzl,Funj people
/m/09kwkz,Nzema people
/m/04cryfr,Lao Krang
/m/07s97nr,Karajá
/m/011b5xjm,Katzie
/m/071589,Khassonké people
/m/08x810,Kurdish Jews
/m/0h3g2z,Kogui people
/m/0ch1dh7,Urhobo people
/m/026l_yt,White Brazilians
/m/0gcplz,Pamiri people
/m/09k4tlg,Cumanagoto people
/m/028533m,Cunusitani
/m/0t_c_vy,Comorians in France
/m/09kr66,Russian Americans
/m/06dc7m,Selkup people
/m/03y6p0,Tamang people
/m/0cy_kp,Messiria tribe
/m/026bvw0,Croats of Vojvodina
/m/096_29,Lucanians
/m/0409xr,Balinese
/m/054xwh,Indo-Aryan peoples
/m/07yltt,Erie people
/m/05pd8h1,Anatolians
/m/05p72,Oromo people
/m/02p5gss,Yaghan people
/m/04n3b2v,Maesulians
/m/072q79,Anuak people
/m/0gttq4r,Arara people
/m/01m4t5,Severians
/m/07y6l5,Northern Ndebele people
/m/08ns74,Kunama people
/m/02828qs,Musgum people
/m/0sz1g,Huastec people
/m/05n03tv,Valencian people
/m/0b6zgk,Krumen people
/m/025sbc6,Otomi
/m/043bjv,Hemshin peoples
/m/012htdgr,Italians in Panama
/m/01347xpr,Mexicans in Panama
/m/011lftlc,Turks in Mexico
/m/08q5tq,Hyderabadi Muslims
/m/0gqqhq,Idiga
/m/0ddf0p5,Igbo Canadian
/m/0gvqwfb,Igdalen people
/m/0gg9_vy,Indian Mexicans
/m/0glr4lp,Indians in Lebanon
/m/0fqrrs1,Indians in Oman
/m/0j2b679,Indians in Peru
/m/0gfjh6_,Indians in Qatar
/m/0116w0jz,Indians in the United Arab Emirates
/m/07q4p7,Indo Caribbean Americans
/m/0w7l0qg,Nutabe people
/m/02x3xq7,Iraqi Australians
/m/0dlncvw,Italians in the United Arab Emirates
/m/0dd9v3j,Ixcatecos
/m/0ngt102,Jad people
/m/05748,Māori
/m/04610y,Turkmens
/m/06vb7p,Lebanese Canadians
/m/06_v3fd,Malbars
/m/046554p,Greek Brazilian
/m/0h_brxs,Mbeere people
/m/0g8733,Mocama
/m/05b0w80,Niominka people
/m/04lcr09,Mbama people
/m/0dv5vw,Pacific Islander Americans
/m/047njpb,Tanchangya people
/m/03cljy3,Dhimal
/m/02vr2qx,Oswegatchie people
/m/0gf1g9,Hangaza people
/m/016jh,Lhop people
/m/0117q6mz,Czechs of Croatia
/m/07s40wb,Eyeish
/m/028539g,Siculensi
/m/0c2xyb,Sumo people
/m/02rwfg,Yotvingians
/m/04q7wvv,Turks in Switzerland
/m/04gmm78,Anartes
/m/0c2nry,Koreans in China
/m/0285l_n,Navjote
/m/04d_tsp,Albanians in Ukraine
/m/08_jzt,Hatukhai people
/m/05zgtq,Mangbetu people
/m/0gf34q,Bondei people
/m/07smnq,Isleño
/m/01txzf,Sauk-Suiattle
/m/0v3fqz8,Chechens in Turkey
/m/04z_s11,Longuda people
/m/0403q3y,Azerbaijani American
/m/0h978z1,Lulua peoples
/m/0d51hp,Bihari Muslims
/m/0479944,Palestinian Brazilian
/m/0b8zk1,indigenous peoples of Mexico
/m/011b941w,Greeks in Romania
/m/0c_qv0,Ndogo people
/m/0478vwx,Ngarigo people
/m/09djwf,Oulad Delim
/m/067m56,Akie people
/m/0gb405,Vinza people
/m/05zjyx,Garo people
/m/02hxpgv,Cahuilla people
/m/02rwzd1,Negev Bedouin
/m/06g6mz,Rutuli
/m/0bs2w17,Narungga
/m/081y6_,Burmese Indians
/m/03wj3v9,British Tamil
/m/0czjs3,Mukkulathor
/m/011q027_,Togutil people
/m/09bvfm,Waray people
/m/03wch49,Dentheletae
/m/09ccmz,Cebuano people
/m/07n8wy,Agrawal
/m/0h3tx9f,Gallipoli Serbs
/m/0bh99zd,Serbs of Kosovo
/m/05f940d,Abkhazians of African descent
/m/0fqqc0k,Inga people
/m/0sggnwj,Mer people
/m/03d6zqc,Shi'a Islam in Lebanon
/m/0hgnw2d,Kele people
/m/0ndwss5,Guambiano
/m/06jfn8,Aluku
/m/0ds1_9,Ani-Stohini/Unami
/m/06w5l7m,Appalachian American
/m/09rxp6m,Armenians in North Macedonia
/m/05pr_l,Arror people
/m/04f5zgb,Asan people
/m/02w8mqh,Assyrians in the United Kingdom
/m/0k2gbds,Asturian-American
/m/03gskx0,Australian American
/m/0br_gld,Australians in the United Arab Emirates
/m/0j24797,Austrians of Croatia
/m/076zblj,Banjara
/m/04lhnps,Barbadian American
/m/011vmz1w,Basque Mexican
/m/0fbb7d,Beaver Creek Indians
/m/0fqp6zk,Bengali Hindus
/m/011b1j6z,Bhutto (clan)
/m/04n38cv,Bijarani Buledi
/m/04lc52,Bilibil people
/m/026wq62,Boholano people
/m/0bnxfn,Bokota people
/m/02715x4,Bosniaks of Montenegro
/m/0150qs,Marrucini
/m/041rcs,Darug people
/m/06k_mk,Deg Hit'an
/m/08qmg_,Dena'ina people
/m/0gcpd0,Mongols in China
/m/0gvtjj4,Mthwakazi
/m/0165md,Ryukyuan people
/m/0cdv5s,Pintupi
/m/0t_dbf6,Nuxalk
/m/02szz8,Wintun people
/m/03gy07x,Lower Skagit tribe
/m/08fkcc,Madi people
/m/02l_wv,Miwok people
/m/0d4c4x,Oji-Cree
/m/047plcx,Sipakapense people
/m/059qtn,Losso people
/m/08gzsf,Konkani people
/m/046cwm,Nair
/m/09snz9,Muhaxhir
/m/0268d21,Serbian Americans
/m/0311n7,Makua people
/m/02z7lb_,Bagienni
/m/02rhm2q,Belait people
/m/011bdk20,history of the Jews under Muslim rule
/m/028536q,Celsitani
/m/076w8xc,Shahsevens
/m/0gf2b4,Fipa people
/m/064q1kd,Jakhanke people
/m/05mvvx,Jarawa
/m/07djrc,Rungus people
/m/027936c,Gin people
/m/028ldh,Franco-Manitoban
/m/0123r9tj,Polish people in Lebanon
/m/0w7phtk,Potato Germans
/m/0j6x8,Aboriginal Australians
/m/03x_fq7,Aboriginal Australians
/m/01wx4c,Nanai
/m/0g94xq,Lurs
/m/0dtq52,Germans of Hungary
/m/01zs5k,Amhara people
/m/05ynd_,caste
/m/02j21g,Magnetes
/m/0chw2t,Afitti people
/m/047b81t,Q’anjob’al people
/m/0119zctz,Russians in Belgium
/m/06_5_y,Ursari
/m/01jjky,Izhorians
/m/017_9v,Saka
/m/02w886z,Kurds in Lebanon
/m/09h71d,Esan people
/m/0gf5k1,Italians in the United Kingdom
/m/0289978,Finnish Kale
/m/0118tfwd,Armenians in Greece
/m/04d_r9p,Botlikh people
/m/02sz_d,Wappo people
/m/07gtwq,Paez people
/m/03d7h3,Golden Hill Paugussett Indian Nation
/m/08090z6,Circassians in Israel
/m/0982my,Banat Bulgarians
/m/026r7pn,Mehri people
/m/0b7432v,Sefes
/m/0405qsf,Ethnic Macedonians in Bulgaria
/m/047f8_v,Poqomam people
/m/028536c,Rucensi
/m/03cf1m7,Pearic peoples
/m/0hgpc2n,Sena people
/m/0h7qdrp,Slovenes of Croatia
/m/039v_l,Hmar
/m/03c5dlj,Nottoway people
/m/03ccns6,Kaxixó
/m/09pqvn,Arabized Berber
/m/028534_,Tibulati
/m/0d9q7j,Gaud Saraswat Brahmin
/m/04cs414,Japanese Venezuelans
/m/0k0kbsj,Jewish community of Bolivia
/m/03xzch,Jirel people
/m/0c02vp_,Jordanian American
/m/09wggs,Marri
/m/07596d,Masaba people
/m/063_8f9,Mech people
/m/0ch34ss,Mexican immigration to Spain
/m/0cqjt4,Minhas
/m/07k5c8g,Momin Ansari
/m/02x0szm,Moneton people
/m/0gjdr2y,Mongolians in India
/m/0b__1lt,Morongo Reservation
/m/09gd961,Moshulatubbee District
/m/07k3_r6,Muslim Gaddi
/m/02qg_mj,Mutta
/m/02w1z15,Namadhari Naik
/m/05qbjg,Narentines
/m/0fqmttb,Nepalese people in Malaysia
/m/0gg95nf,Nepalese people of Indian ancestry
/m/0h1bj45,Nepali Muslims
/m/0gjf062,Nepalis in Poland
/m/09g70qw,Norwegian Australian
/m/0c3x7xc,Norwegian Minnesotan
/m/04zx39k,Obolo people
/m/07glfz,Orang Cocos
/m/06jy2_,Quapaw
/m/02p5s5,Gurjar
/m/094nqr,Asmat people
/m/09r951,Mentawai people
/m/0dmzkx,Bessarabia Germans
/m/0c76k6,Romanian Australians
/m/07fly7,Rumanau people
/m/0j25s2t,Russian settlement in the Philippines
/m/0nb7ngm,Russians in Venezuela
/m/0ctfds,Ruweng people
/m/0fb45f,Réunionnais of Indian origin
/m/09v4c3k,Salvi
/m/07j80c,Samoan American
/m/0b5f3c,Saryupareen Brahmins
/m/063k3h,Scotch-Irish Americans
/m/05f99cs,Seminole Nation of Oklahoma
/m/0b6z9_,Shaigiya people
/m/09rtpl3,Shaikh of Rajasthan
/m/07cvdd,Shekhawat
/m/08kf9j,Shinaki
/m/080jph_,Skowkale First Nation
/m/045t7r,Somena
/m/03chzvz,South Africans in the United Kingdom
/m/04dz737,Spanish Chileans
/m/080jwvp,Squiala First Nation
/m/0btz8z,Sri Lankan Chetty
/m/0h1gb1n,Sri Lankans in Singapore
/m/0bryj0b,Taishanese people
/m/0463tt2,Taiwanese Australian
/m/0hr0kd7,Tamil Indonesians
/m/06vxdg,English-speaking Quebecers
/m/012s8cg0,Guenoa people
/m/04g28yh,Bzhedug
/m/025x9jp,Urums
/m/0fqq371,Mastia
/m/0261rx_,Bora people
/m/0260fg7,Amahuaca
/m/0dljdsn,Indians in Bangladesh
/m/02qnx2n,Indians in Botswana
/m/0gjc6x6,Indians in Egypt
/m/0gmg0k4,Indians in Taiwan
/m/0drwv08,Indians in Turkey
/m/047mvq3,Indians in Zambia
/m/03mbmpb,Indo-Grenadians
/m/0279fsv,Indonesians in Hong Kong
/m/027rjbs,Iranian Australian
/m/02x3v64,Iraqi Canadians
/m/0ynvnzh,Croats in Uruguay
/m/08pztz,Indian Tamils of Sri Lanka
/m/0bs7rkl,Roanoke tribe
/m/04_0ym0,Jardwadjali
/m/03cncbz,Kalabari tribe
/m/088t1f,Kalkadoon people
/m/02hxbv1,Karankawa people
/m/069qz5,Qemant people
/m/04xk94,Majeerteen
/m/03pqwy,Finnish Americans
/m/0gc_jh,Matengo people
/m/0116s0nq,Luiseño
/m/03sh6k,Irish Quebecers
/m/0706j8,Kabi
/m/04jd863,Afro-Uruguayan
/m/0prpg,Lebou people
/m/05j0qm,Moklen people
/m/0h3f61,Arhuaco people
/m/060fpr,Delaware Nation
/m/0b79x3,Machapunga
/m/0j3d15b,Machinere people
/m/013zyh,Si La people
/m/068fz0,Mozabite people
/m/0gxzjrm,Mokshas
/m/0qmq,Ainu people
/m/01npch,Kiowa people
/m/05f83sg,Roma of Croatia
/m/09w2gb,Kristang people
/m/03csf1v,Khmuic peoples
/m/09f86r,Tajakant
/m/026my8r,Occaneechi
/m/027lfbc,Thanjavur Marathi people
/m/02854cw,Malaysian Malays
/m/0gg6vd2,Zuwayya
/m/0t_fm1b,Atikum people
/m/06nhxt,Lovedu people
/m/0c6yjw,Kapu
/m/0969_t,Beeliar people
/m/0bgdfn,Cashibo people
/m/0808tqb,Jalali
/m/04f1b15,indigenous peoples in Ecuador
/m/0g8_sj,Zinza people
/m/0cnzzb7,Vazimba
/m/0hrc6lb,Hemba people
/m/0wk4_c7,Iatmul people
/m/05mtdy,Indo-Canadians
/m/0crzdn,Karava
/m/05h3qql,Turks in Ukraine
/m/0bd_np,Hola
/m/010xdrdn,Lokono
/m/0513v1,Ponca
/m/0fq0__s,Antandroy
/m/07cd5w,Kololo tribe
/m/0491cg,Ulichs
/m/02rczt1,Songhees
/m/01w61w,Lummi
/m/0546vb,Raetovari
/m/02s4j9,Oroch people
/m/04y482,Ngarrindjeri
/m/04nhd1,Aeta people
/m/0hnc0bp,Andaqui people
/m/013b1,Aimaq people
/m/01t08h,Hephthalite Empire
/m/02xphm,Chechens
/m/0by1414,Saudi American
/m/0h55b91,Temiar people
/m/0b75_94,Serbs in Bulgaria
/m/06zrgfb,Sere people
/m/05fcbl6,Shawnee Tribe
/m/076w0xv,Silawat
/m/03npgkt,Simte people
/m/0gmvsy,Singhal
/m/0_v5zm_,Slovaks in Serbia
/m/06fcrz,Slovene Canadians
/m/0glpsfn,Somalis in India
/m/0bt551,Sotho–Tswana peoples
/m/064m_vg,Spanish immigration to Puerto Rico
/m/0drxrtd,Sri Lankans in Bermuda
/m/07kcv0v,Subiya people
/m/0ch36rv,Sudanese in the United Kingdom
/m/03hp85p,Swagap people
/m/04_pnd,Tairora people
/m/025_nn0,Taiwanese Canadians
/m/05p2y_0,Tajiks in Pakistan
/m/0c3l_1,Tampuan people
/m/09wq1_,Tarkhan
/m/03fnx2,Tboli people
/m/0fz03v,Texcuexes
/m/0glr43y,Lebanese Greek
/m/080pg3d,Lodha people
/m/0dln71n,Macedonians in Austria
/m/0805c6t,Macedonians in Poland
/m/07kbyk7,Macedonians in the Czech Republic
/m/03nwmcz,Magh people
/m/0cc9kd1,Malkh
/m/0cjrkb,Mandokhel
/m/05h1_fb,Chinese people in Papua New Guinea
/m/05p0w8_,Chinese people in Portugal
/m/0drwxnm,Chinese people in Sri Lanka
/m/03hjf8p,Chozhia Vellalar
/m/0b6ds67,Coast Veddas
/m/03cqr2c,Colombians in the United Kingdom
/m/0ch5km5,Colusa Indian Community
/m/05zzz5f,Coso people
/m/0dzl3p,Cuyunon people
/m/027wyb8,Cypriot American
/m/05c4n6p,Dibo
/m/0drywd5,Emirati American
/m/0ffk0b,Estonian Americans
/m/0czdpqf,Faqir
/m/0h7lmw8,Faroese Dane
/m/02q9fgn,Filipino immigration to Mexico
/m/0pdp4p0,Filipinos in Norway
/m/011bqcm5,Filipinos in Saudi Arabia
/m/0ds0463,Filipinos in Turkey
/m/011bqd3c,Filipinos in the United Arab Emirates
/m/0cn7p2,Fongoro people
/m/0k2m14m,Fort Independence Indian Community of Paiute Indians
/m/0j63_pr,French-Canadian Americans
/m/0b7vt4,Bateq people
/m/02r7c4_,Tiwi people
/m/09gl9c5,Chak people
/m/075jkb,Leelkase
/m/0gcy24,Turu people
/m/0gbk4n,Sagara people
/m/0gb3yf,Wanda people
/m/03_7kd,Bukusu tribe
/m/03f3sf,Romanian Americans
/m/03cbftz,Raglai people
/m/098gwk,Wagenya
/m/01pkcr,Adhola people
/m/062_1t,Brazilians of Spanish descent
/m/080nn91,Britons in Pakistan
/m/07kd1kz,Bulgarians in France
/m/0809wr,Laotian Canadians
/m/03cfsml,Cape Verdean Canadian
/m/09v3ssg,Chakkala Nair
/m/07h1j7,Chilula people
/m/05sxx31,Chinese people in Cameroon
/m/0b_lt1y,Chinese people in Israel
/m/02z870f,Chinese people in Iran
/m/0h7ljd6,Chinese people in Namibia
/m/063_c5t,Chinese people in the Czech Republic
/m/0glsqfg,Chothe people
/m/06zpqx8,Congolese (Democratic Republic of the Congo) in the United Kingdom
/m/03cdwrl,Cor people
/m/0263f30,"Cusseta, Creek Nation"
/m/043lllk,Czech British
/m/08h15l,Devangar
/m/0glpgs6,Dorasque people
/m/0ckr4b,Dubasiyin people
/m/02vkw95,Ecuadorian Americans
/m/0bdn76,Jeveros
/m/04_0jr9,Engenni people
/m/0ddgtj,English Argentine
/m/04gt_pv,Ethiopian Australians
/m/01199x_r,Ethnic groups in Burkina Faso
/m/0c01x4x,European immigration to Brazil
/m/0c4000k,Ewiiaapaayp Reservation
/m/05081k,Chuvans
/m/096ffg,Nicola people
/m/0bf1r_,Russians in Kazakhstan
/m/03c9b33,Nespelem tribe
/m/03cjx5k,Khotogoid
/m/06kh33,Vai people
/m/0dd90qr,Chaamba
/m/082dzy,Mosopelea
/m/0g6ff,Russians
/m/054vv,Maasai
/m/0fsvy,Cocopah people
/m/03_q31,Ik people
/m/0161cl,Bashkir people
/m/0ffkb4,Lithuanian American
/m/04ggc4y,Nicola Athapaskans
/m/0gnrs1,Nara people
/m/027l28s,Norwegian and Swedish Travellers
/m/02687f1,Croats in Slovakia
/m/03ctlsc,Lao Song
/m/06z4pj,Nauset
/m/02rztdk,Urak Lawoi’
/m/0dr63x,Syrian Jews
/m/0bbwryl,Oron people
/m/0647lm,Pakistani American
/m/02r90f4,Palestinian Nicaraguan
/m/0gjcwxb,Palestinians in Lebanon
/m/03gy1h2,Panamanian American
/m/0br_0c_,Panar
/m/085bwq,Pangal
/m/0j651mw,Paraguayans in Italy
/m/0bmddxq,Patni Jamat
/m/0drwk4z,Pattariyar
/m/065f80,Arab-Persians
/m/0j_3z7r,Peruvians of European descent
/m/09h3pp,Pillager Band of Chippewa Indians
/m/027sbdm,Bunong people
/m/0n49jls,Polish Chileans
/m/0b76y2m,Qalandar
/m/0fq1s6j,Raj caste
/m/02qhyhk,Ralte people
/m/05b3_q_,Ranghar
/m/03y0n0d,Rengma Naga
/m/0csxrd,Rodiya
/m/03d4zrr,Roma in Greece
/m/011bqgwk,Roma in Turkey
/m/04g2013,Bezhta people
